entityID,entityType
140688,sequence
140696,organism
140695,sequence
140703,organism
140702,sequence
140710,organism
140709,sequence
140717,organism
140716,sequence
140724,organism
140723,sequence
140731,organism
140730,sequence
140738,organism
140737,sequence
140745,organism
140744,sequence
140752,organism
140751,sequence
140759,organism
140758,sequence
140766,organism
140765,sequence
140773,organism
140772,sequence
140780,organism
140779,sequence
140787,organism
140786,sequence
140794,organism
140793,sequence
140801,organism
140800,sequence
140808,organism
140807,sequence
140815,organism
140814,sequence
140822,organism
140821,sequence
140829,organism
140828,sequence
140836,organism
140835,sequence
140843,organism
140842,sequence
140850,organism
140849,sequence
140857,organism
140856,sequence
140864,organism
140863,sequence
140871,organism
140870,sequence
140878,organism
140877,sequence
140885,organism
140884,sequence
140892,organism
140891,sequence
140899,organism
140898,sequence
140906,organism
140905,sequence
140913,organism
140912,sequence
140920,organism
140919,sequence
140927,organism
140926,sequence
140934,organism
140933,sequence
140941,organism
140940,sequence
140948,organism
140947,sequence
140955,organism
140954,sequence
140962,organism
140961,sequence
140969,organism
140968,sequence
140976,organism
140975,sequence
140983,organism
140982,sequence
140990,organism
140989,sequence
140997,organism
140996,sequence
141004,organism
141003,sequence
141011,organism
141010,sequence
141018,organism
141017,sequence
141025,organism
141024,sequence
141032,organism
141031,sequence
141039,organism
141038,sequence
141046,organism
141045,sequence
141053,organism
141052,sequence
141060,organism
141059,sequence
141067,organism
141066,sequence
141074,organism
141073,sequence
141081,organism
141080,sequence
141088,organism
141087,sequence
141095,organism
141094,sequence
141102,organism
141101,sequence
141109,organism
141108,sequence
141116,organism
141115,sequence
141123,organism
141122,sequence
141130,organism
141129,sequence
141137,organism
141136,sequence
141144,organism
141143,sequence
141151,organism
141150,sequence
141158,organism
141157,sequence
141165,organism
141164,sequence
141172,organism
141171,sequence
141179,organism
141178,sequence
141186,organism
141185,sequence
141193,organism
141192,sequence
141200,organism
141199,sequence
141207,organism
141206,sequence
141214,organism
141213,sequence
141221,organism
141220,sequence
141228,organism
141227,sequence
141235,organism
141234,sequence
141242,organism
141241,sequence
141249,organism
141248,sequence
141256,organism
141255,sequence
141263,organism
141262,sequence
141270,organism
141269,sequence
141277,organism
141276,sequence
141284,organism
141283,sequence
141291,organism
141290,sequence
141298,organism
141297,sequence
141305,organism
141304,sequence
141312,organism
141311,sequence
141319,organism
141318,sequence
141326,organism
141325,sequence
141333,organism
141332,sequence
141340,organism
141339,sequence
141347,organism
141346,sequence
141354,organism
141353,sequence
141361,organism
141360,sequence
141368,organism
141367,sequence
141375,organism
141374,sequence
141382,organism
141381,sequence
141389,organism
141388,sequence
141396,organism
141395,sequence
141403,organism
141402,sequence
141410,organism
141409,sequence
141417,organism
141416,sequence
141424,organism
141423,sequence
141431,organism
141430,sequence
141438,organism
141437,sequence
141445,organism
141444,sequence
141452,organism
141451,sequence
141459,organism
141458,sequence
141466,organism
141465,sequence
141473,organism
141472,sequence
141480,organism
141479,sequence
141487,organism
141486,sequence
141494,organism
141493,sequence
141501,organism
141500,sequence
141508,organism
141507,sequence
141515,organism
141514,sequence
141522,organism
141521,sequence
141529,organism
141528,sequence
141536,organism
141535,sequence
141543,organism
141542,sequence
141550,organism
141549,sequence
141557,organism
141556,sequence
141564,organism
141563,sequence
141571,organism
141570,sequence
141578,organism
141577,sequence
141585,organism
141584,sequence
141592,organism
141591,sequence
141599,organism
141598,sequence
141606,organism
141605,sequence
141613,organism
141612,sequence
141620,organism
141619,sequence
141627,organism
141626,sequence
141634,organism
141633,sequence
141641,organism
141640,sequence
141648,organism
141647,sequence
141655,organism
141654,sequence
141662,organism
141661,sequence
141669,organism
141668,sequence
141676,organism
141675,sequence
141683,organism
141682,sequence
141690,organism
141689,sequence
141697,organism
141696,sequence
141704,organism
141703,sequence
141711,organism
141710,sequence
141718,organism
141717,sequence
141725,organism
141724,sequence
141732,organism
141731,sequence
141739,organism
141738,sequence
141746,organism
141745,sequence
141753,organism
141752,sequence
141760,organism
141759,sequence
141767,organism
141766,sequence
141774,organism
141773,sequence
141781,organism
141780,sequence
141788,organism
141787,sequence
141795,organism
141794,sequence
141802,organism
141801,sequence
141809,organism
141808,sequence
141816,organism
141815,sequence
141823,organism
141822,sequence
141830,organism
141829,sequence
141837,organism
141836,sequence
141844,organism
141843,sequence
141851,organism
141850,sequence
141858,organism
141857,sequence
141865,organism
141864,sequence
141872,organism
141871,sequence
141879,organism
141878,sequence
141886,organism
141885,sequence
141893,organism
141892,sequence
141900,organism
141899,sequence
141907,organism
141906,sequence
141914,organism
141913,sequence
141921,organism
141920,sequence
141928,organism
141927,sequence
141935,organism
141934,sequence
141942,organism
141941,sequence
141949,organism
141948,sequence
141956,organism
141955,sequence
141963,organism
141962,sequence
141970,organism
141969,sequence
141977,organism
141976,sequence
141984,organism
141983,sequence
141991,organism
141990,sequence
141998,organism
141997,sequence
142005,organism
142004,sequence
142012,organism
142011,sequence
142019,organism
142018,sequence
142026,organism
142025,sequence
142033,organism
142032,sequence
142040,organism
142039,sequence
142047,organism
142046,sequence
142054,organism
142053,sequence
142061,organism
142060,sequence
142068,organism
142067,sequence
142075,organism
142074,sequence
142082,organism
142081,sequence
142089,organism
142088,sequence
142096,organism
142095,sequence
142103,organism
142102,sequence
142110,organism
142109,sequence
142117,organism
142116,sequence
142124,organism
142123,sequence
142131,organism
142130,sequence
142138,organism
142137,sequence
142145,organism
142144,sequence
142152,organism
142151,sequence
142159,organism
142158,sequence
142166,organism
142165,sequence
142173,organism
142172,sequence
142180,organism
142179,sequence
142187,organism
142186,sequence
142194,organism
142193,sequence
142201,organism
142200,sequence
142208,organism
142207,sequence
142215,organism
142214,sequence
142222,organism
142221,sequence
142229,organism
142228,sequence
142236,organism
142235,sequence
142243,organism
142242,sequence
142250,organism
142249,sequence
142257,organism
142256,sequence
142264,organism
142263,sequence
142271,organism
142270,sequence
142278,organism
142277,sequence
142285,organism
142284,sequence
142292,organism
142291,sequence
142299,organism
142298,sequence
142306,organism
142305,sequence
142313,organism
142312,sequence
142320,organism
142319,sequence
142327,organism
142326,sequence
142334,organism
142333,sequence
142341,organism
142340,sequence
142348,organism
142347,sequence
142355,organism
142354,sequence
142362,organism
142361,sequence
142369,organism
142368,sequence
142376,organism
142375,sequence
142383,organism
142382,sequence
142390,organism
142389,sequence
142397,organism
142396,sequence
142404,organism
142403,sequence
142411,organism
142410,sequence
142418,organism
142417,sequence
142425,organism
142424,sequence
142432,organism
142431,sequence
142439,organism
142438,sequence
142446,organism
142445,sequence
142453,organism
142452,sequence
142460,organism
142459,sequence
142467,organism
142466,sequence
142474,organism
142473,sequence
142481,organism
142480,sequence
142488,organism
142487,sequence
142495,organism
142494,sequence
142502,organism
142501,sequence
142509,organism
142508,sequence
142516,organism
142515,sequence
142523,organism
142522,sequence
142530,organism
142529,sequence
142537,organism
142536,sequence
142544,organism
142543,sequence
142551,organism
142550,sequence
142558,organism
142557,sequence
142565,organism
142564,sequence
142572,organism
142571,sequence
142579,organism
142578,sequence
142586,organism
142585,sequence
142593,organism
142592,sequence
142600,organism
142599,sequence
142607,organism
142606,sequence
142614,organism
142613,sequence
142621,organism
142620,sequence
142628,organism
142627,sequence
142635,organism
142634,sequence
142642,organism
142641,sequence
142649,organism
142648,sequence
142656,organism
142655,sequence
142663,organism
142662,sequence
142670,organism
142669,sequence
142677,organism
142676,sequence
142684,organism
142683,sequence
142691,organism
142690,sequence
142698,organism
142697,sequence
142705,organism
142704,sequence
142712,organism
142711,sequence
142719,organism
142718,sequence
142726,organism
142725,sequence
142733,organism
142732,sequence
142740,organism
142739,sequence
142747,organism
142746,sequence
142754,organism
142753,sequence
142761,organism
142760,sequence
142768,organism
142767,sequence
142775,organism
142774,sequence
142782,organism
142781,sequence
142789,organism
142788,sequence
142796,organism
142795,sequence
142803,organism
142802,sequence
142810,organism
142809,sequence
142817,organism
142816,sequence
142824,organism
142823,sequence
142831,organism
142830,sequence
142838,organism
142837,sequence
142845,organism
142844,sequence
142852,organism
142851,sequence
142859,organism
142858,sequence
142866,organism
142865,sequence
142873,organism
142872,sequence
142880,organism
142879,sequence
142887,organism
142886,sequence
142894,organism
142893,sequence
142901,organism
142900,sequence
142908,organism
142907,sequence
142915,organism
142914,sequence
142922,organism
142921,sequence
142929,organism
142928,sequence
142936,organism
142935,sequence
142943,organism
142942,sequence
142950,organism
142949,sequence
142957,organism
142956,sequence
142964,organism
142963,sequence
142971,organism
142970,sequence
142978,organism
142977,sequence
142985,organism
142984,sequence
142992,organism
142991,sequence
142999,organism
142998,sequence
